
System configuration: type=Shared mode=Uncapped smt=4 lcpu=32 mem=16384MB psize=12 ent=4.00 

%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
 32.3  22.5    0.0   45.2  3.73  93.2   14.3  6.87  6492     0   101   1.21 03:09:54    
 46.1  25.9    0.0   27.9  4.05 101.3   23.6  5.55  3569     0   101   1.21 03:10:04    
 40.6  23.0    0.0   36.4  5.17 129.2   24.0  5.62 10791     0   101   1.21 03:10:14    
 36.4  22.8    0.0   40.8  4.84 121.1   16.5  5.56  4122     0   101   1.21 03:10:24    
 33.5  17.2    0.0   49.3  3.41  85.3   13.0  7.57  2051     0   101   1.21 03:10:34    
 35.5  19.6    0.0   44.9  3.71  92.8   13.1  6.71  2838     0   101   1.21 03:10:44    
 41.1  17.9    0.0   40.9  3.90  97.6   14.1  6.77  2467     0   101   1.21 03:10:54    
 44.5  19.2    0.0   36.2  4.25 106.3   19.8  6.13  3395     0   101   1.21 03:11:04    
 40.6  19.8    0.0   39.6  4.38 109.5   15.6  6.31  3803     0   101   1.21 03:11:14    
 32.6  12.9    0.0   54.5  3.06  76.6   11.9  7.53  1749     0   101   1.21 03:11:24    
 34.0  22.4    0.0   43.6  3.78  94.5   14.0  6.85  2484     0   101   1.21 03:11:34    
 39.5  18.1    0.0   42.4  3.86  96.4   13.7  6.83  3975     0   101   1.21 03:11:44    
 38.6  16.1    0.0   45.3  3.69  92.3   13.5  6.71  1912     0   101   1.21 03:11:54    
 46.6  22.4    0.0   31.0  4.58 114.4   24.4  5.98  5426     0   101   1.21 03:12:04    
 42.4  18.1    0.0   39.5  4.19 104.8   16.8  6.32  4385     0   101   1.21 03:12:14    
 41.9  19.2    0.0   38.9  4.01 100.2   14.7  6.57  2282     0   101   1.21 03:12:24    
 36.4  15.4    0.0   48.2  3.49  87.2   13.1  5.95  2500     0   101   1.21 03:12:34    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 34.7  17.9    0.0   47.4  3.55  88.8   12.4  6.99  1929     0   101   1.21 03:12:44    
 33.5  12.0    0.0   54.4  3.03  75.9   12.0  6.84  1660     0   101   1.21 03:12:54    
 41.1  22.8    0.0   36.1  3.89  97.1   19.0  6.17  2788     0   101   1.21 03:13:04    
 38.8  23.4    0.0   37.8  4.07 101.8   16.8  6.21  6189     0   101   1.21 03:13:14    
 39.3  20.0    0.0   40.7  4.32 108.1   15.8  6.27  4280     0   101   1.21 03:13:24    
 35.7  18.1    0.0   46.1  3.62  90.5   13.5  6.94  2316     0   101   1.21 03:13:34    
 35.6  14.0    0.0   50.4  3.30  82.4   12.3  7.45  1799     0   101   1.21 03:13:44    
 36.1  17.5    0.0   46.4  3.61  90.2   13.0  6.85  2069     0   101   1.21 03:13:54    
 44.8  17.7    0.0   37.5  3.78  94.5   18.4  6.24  2591     0   101   1.21 03:14:04    
 39.0  20.2    0.0   40.8  4.53 113.3   16.6  6.39  8156     0   101   1.21 03:14:14    
 40.4  15.9    0.0   43.7  3.75  93.7   13.8  6.71  2431     0   101   1.21 03:14:24    
 41.6  18.3    0.0   40.1  4.05 101.3   15.3  6.89  3293     0   101   1.21 03:14:34    
 38.0  21.3    0.0   40.6  4.39 109.8   15.0  6.10  7355     0   101   1.21 03:14:44    
 31.3  12.3    0.0   56.4  2.95  73.7   10.9  7.84  1709     0   101   1.21 03:14:54    
 46.9  24.9    0.0   28.2  5.18 129.6   30.7  4.14  5469     0   101   1.21 03:15:04    
 40.4  23.1    0.0   36.6  5.68 142.1   25.2  3.66 14540     0   101   1.21 03:15:14    
 38.8  22.7    0.0   38.5  5.60 139.9   22.5  4.43  5704     0   101   1.21 03:15:24    
 35.6  24.1    0.0   40.3  4.27 106.7   16.0  6.38  3535     0   101   1.21 03:15:34    
 30.6  28.5    0.0   40.9  4.52 112.9   16.0  6.19  7692     0   101   1.21 03:15:44    
 33.9  25.3    0.0   40.8  4.32 108.1   15.0  6.05  3112     0   101   1.21 03:15:55    
 44.7  21.3    0.0   34.0  3.97  99.4   19.5  6.81  2714     0   101   1.21 03:16:05    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 40.1  19.9    0.0   40.0  4.69 117.3   16.4  5.78  3586     0   101   1.21 03:16:15    
 38.3  21.1    0.0   40.6  4.54 113.5   17.2  6.22  7886     0   101   1.21 03:16:25    
 36.9  22.2    0.0   40.9  4.51 112.8   15.6  5.94  3268     0   101   1.21 03:16:35    
 35.3  23.7    0.0   41.0  4.32 108.1   15.0  6.58  7204     0   101   1.21 03:16:45    
 28.1  15.8    0.0   56.1  2.97  74.3   11.9  7.51  1884     0   101   1.21 03:16:55    
 37.3  24.0    0.0   38.8  3.68  92.1   17.9  6.91  2804     0   101   1.21 03:17:05    
 30.5  15.9    0.0   53.6  3.10  77.6   12.4  7.50  2443     0   101   1.21 03:17:15    
 32.8  20.9    0.0   46.3  3.58  89.6   12.7  6.90  2139     0   101   1.21 03:17:25    
 28.5  16.8    0.0   54.7  3.05  76.3   12.0  7.12  2425     0   101   1.21 03:17:35    
 24.1  15.4    0.0   60.5  2.65  66.3   10.3  7.51  2035     0   101   1.21 03:17:45    
 30.4  20.0    0.0   49.6  3.39  84.8   12.3  6.79  2144     0   101   1.21 03:17:55    
 43.5  21.4    0.0   35.1  3.62  90.5   22.6  6.05  2811     0   101   1.21 03:18:05    
 33.8  26.2    0.0   40.0  5.37 134.2   20.8  5.21  7919     0   101   1.21 03:18:15    
 43.8  16.3    0.0   39.9  3.98  99.4   15.2  6.29  3210     0   101   1.21 03:18:25    
 40.7  19.0    0.0   40.3  4.14 103.6   14.2  6.78  2897     0   101   1.21 03:18:35    
 30.0  15.9    0.0   54.1  3.08  77.0   12.1  7.46  1839     0   101   1.21 03:18:45    
 26.1  14.7    0.0   59.2  2.76  69.0   10.3  8.03  1641     0   101   1.21 03:18:55    
 44.0  21.5    0.0   34.5  4.16 104.0   19.2  6.15  3152     0   101   1.21 03:19:05    
 41.5  18.0    0.0   40.6  4.22 105.6   14.6  6.32  5049     0   101   1.21 03:19:15    
 34.9  20.5    0.0   44.6  3.69  92.3   14.8  6.75  2554     0   101   1.21 03:19:25    
 28.9  16.4    0.0   54.7  3.06  76.5   11.6  7.95  3454     0   101   1.21 03:19:35    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 24.7  16.2    0.0   59.1  2.68  67.0   11.8  7.82  2705     0   101   1.21 03:19:45    
 32.8  21.8    0.0   45.4  3.67  91.9   13.0  7.05  3552     0   101   1.21 03:19:55    
 50.9  20.3    0.0   28.7  4.82 120.4   26.9  4.69  5048     0   101   1.21 03:20:05    
 41.1  22.2    0.0   36.7  5.78 144.5   26.1  4.53  6389     0   101   1.21 03:20:15    
 39.7  19.8    0.0   40.5  3.93  98.2   15.2  6.66  2997     0   101   1.21 03:20:25    
 35.5  24.6    0.0   39.9  4.78 119.5   18.2  5.65  6269     0   101   1.21 03:20:35    
 28.3  19.4    0.0   52.3  3.26  81.5   11.6  7.69  4393     0   101   1.21 03:20:45    
 30.0  21.7    0.0   48.3  3.51  87.8   12.1  6.82  3923     0   101   1.21 03:20:55    
 43.0  26.2    0.0   30.8  4.31 107.7   24.1  6.23  4959     0   101   1.21 03:21:05    
 38.0  23.1    0.0   38.9  5.04 126.0   21.3  5.28  7777     0   101   1.21 03:21:15    
 37.7  23.0    0.0   39.3  4.35 108.9   15.7  6.48  3401     0   101   1.21 03:21:25    
 39.9  20.5    0.0   39.6  4.55 113.8   17.7  5.93  3614     0   101   1.21 03:21:35    
 35.0  25.2    0.0   39.8  4.52 112.9   16.9  6.37  3573     0   101   1.21 03:21:45    
 41.1  17.9    0.0   41.0  3.92  98.0   14.4  6.37  2445     0   101   1.21 03:21:55    
 40.6  22.2    0.0   37.2  5.40 135.0   21.8  5.25 10721     0   101   1.21 03:22:05    
 40.0  20.4    0.0   39.6  3.99  99.9   15.9  6.48  3053     0   101   1.21 03:22:15    
 36.4  20.7    0.0   42.9  3.75  93.7   14.6  6.59  2426     0   101   1.21 03:22:25    
 31.7  27.4    0.0   40.9  5.03 125.6   17.5  4.75  8925     0   101   1.21 03:22:35    
 32.5  20.6    0.0   46.9  3.55  88.8   13.2  6.40  3640     0   101   1.21 03:22:45    
 31.4  21.6    0.0   47.1  3.57  89.3   12.6  6.52  2388     0   101   1.21 03:22:55    
 35.8  21.2    0.0   43.1  3.49  87.2   17.9  6.24  2738     0   101   1.21 03:23:05    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 34.2  27.8    0.0   38.0  4.81 120.4   19.3  5.76 10638     0   101   1.21 03:23:15    
 33.0  22.8    0.0   44.1  3.74  93.6   14.9  6.57  5170     0   101   1.21 03:23:25    
 34.0  20.7    0.0   45.3  3.69  92.3   13.9  7.14  6501     0   101   1.21 03:23:35    
 34.5  19.0    0.0   46.5  3.61  90.3   12.4  6.94  3084     0   101   1.21 03:23:45    
 37.0  13.6    0.0   49.3  3.37  84.2   13.2  7.43  1828     0   101   1.21 03:23:55    
 47.1  22.7    0.0   30.2  4.81 120.4   26.3  5.44  4132     0   101   1.21 03:24:05    
 32.5  21.6    0.0   45.8  3.60  90.1   13.9  7.22  4203     0   101   1.21 03:24:15    
 33.4  19.3    0.0   47.3  3.46  86.5   14.2  5.74  2306     0   101   1.21 03:24:25    
 40.4  19.2    0.0   40.3  4.20 105.1   14.6  5.10  3079     0   101   1.21 03:24:35    
 38.8  13.8    0.0   47.4  3.51  87.6   13.7  6.18  2455     0   101   1.21 03:24:45    
 31.0  22.2    0.0   46.8  3.60  90.1   12.9  6.02  2883     0   101   1.21 03:24:55    
 46.3  22.2    0.0   31.5  3.81  95.3   23.1  4.73  2837     0   101   1.21 03:25:05    
 36.7  23.1    0.0   40.2  4.44 111.1   17.5  5.46  4643     0   101   1.21 03:25:15    
 33.9  18.0    0.0   48.1  3.47  86.6   12.6  7.30  2517     0   101   1.21 03:25:25    
 34.7  20.2    0.0   45.1  3.66  91.6   13.5  6.85  2483     0   101   1.21 03:25:35    
 30.2  20.0    0.0   49.8  3.38  84.4   11.8  7.61  2154     0   101   1.21 03:25:45    
 31.4  17.4    0.0   51.2  3.31  82.7   12.2  6.94  2707     0   101   1.21 03:25:55    
 38.1  23.6    0.0   38.3  3.79  94.9   18.0  7.03  2806     0   101   1.21 03:26:05    
 34.6  18.3    0.0   47.1  3.54  88.5   13.5  7.03  3041     0   101   1.21 03:26:15    
 38.7  21.0    0.0   40.2  4.03 100.8   14.2  6.77  2551     0   101   1.21 03:26:25    
 35.6  20.6    0.0   43.7  3.75  93.8   14.0  6.73  2326     0   101   1.21 03:26:35    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 32.6  18.1    0.0   49.3  3.37  84.2   12.4  7.43  2280     0   101   1.21 03:26:45    
 39.4  20.0    0.0   40.5  3.95  98.8   14.9  6.56  2230     0   101   1.21 03:26:55    
 50.5  19.6    0.0   29.9  3.99  99.7   23.8  6.48  3940     0   101   1.21 03:27:05    
 37.4  22.0    0.0   40.6  4.39 109.8   16.2  6.20  4944     0   101   1.21 03:27:15    
 33.6  19.9    0.0   46.5  3.59  89.8   12.8  6.58  3635     0   101   1.21 03:27:25    
 34.3  21.0    0.0   44.7  3.75  93.7   15.8  6.72  5179     0   101   1.21 03:27:35    
 24.7  16.2    0.0   59.1  2.74  68.5   10.7  7.29  1587     0   101   1.21 03:27:45    
 30.7  17.8    0.0   51.4  3.29  82.1   11.0  6.71  4953     0   101   1.21 03:27:55    
 39.1  24.3    0.0   36.6  4.28 106.9   18.8  5.27  4783     0   101   1.21 03:28:05    
 38.5  22.0    0.0   39.4  4.76 119.1   17.8  5.60  8094     0   101   1.21 03:28:15    
 39.5  19.6    0.0   40.8  4.72 117.9   16.1  5.50  7678     0   101   1.21 03:28:25    
 37.9  20.5    0.0   41.6  3.89  97.3   16.5  6.82  2572     0   101   1.21 03:28:35    
 24.9  12.8    0.0   62.3  2.54  63.4    9.9  8.00  1348     0   101   1.21 03:28:45    
 32.2  26.6    0.0   41.2  4.19 104.8   14.4  6.44  8024     0   101   1.21 03:28:55    
 36.5  18.1    0.0   45.5  3.13  78.3   17.8  7.12  2660     0   101   1.21 03:29:05    
 26.4  15.5    0.0   58.1  2.82  70.6   11.3  8.10  2256     0   101   1.21 03:29:15    
 40.6  16.5    0.0   42.9  3.75  93.7   13.7  6.74  2528     0   101   1.21 03:29:25    
 40.1  18.4    0.0   41.4  4.36 109.0   14.6  6.35  7059     0   101   1.21 03:29:35    
 26.8  18.8    0.0   54.4  3.07  76.7   12.0  7.73  2576     0   101   1.21 03:29:45    
 27.6  15.8    0.0   56.5  2.86  71.6   11.2  7.61  3412     0   101   1.21 03:29:55    
 51.9  29.5    0.0   18.6  5.32 133.0   42.7  4.16 11019     0   101   1.21 03:30:05    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 45.7  19.8    0.0   34.5  6.12 152.9   30.2  2.88  9555     0   101   1.21 03:30:15    
 41.9  20.0    0.0   38.1  5.57 139.2   23.6  4.39  5130     0   101   1.21 03:30:25    
 31.9  27.5    0.0   40.6  4.67 116.9   16.6  6.00  4169     0   101   1.21 03:30:35    
 31.2  27.6    0.0   41.1  4.19 104.7   14.3  6.45  2656     0   101   1.21 03:30:45    
 39.7  20.0    0.0   40.3  4.12 103.0   14.5  6.48  2436     0   101   1.21 03:30:55    
 43.8  20.7    0.0   35.5  4.17 104.4   18.2  6.17  2900     0   101   1.21 03:31:05    
 37.7  22.3    0.0   40.0  4.41 110.2   16.1  6.53  3300     0   101   1.21 03:31:15    
 37.7  14.7    0.0   47.6  3.47  86.9   13.9  6.86  2049     0   101   1.21 03:31:25    
 40.7  18.8    0.0   40.5  4.56 113.9   15.9  6.42  3200     0   101   1.21 03:31:35    
 37.5  14.3    0.0   48.1  3.48  87.1   14.0  7.03  1884     0   101   1.21 03:31:45    
 31.5  17.1    0.0   51.4  3.26  81.5   11.4  7.62  1871     0   101   1.21 03:31:55    
 43.8  20.4    0.0   35.8  5.07 126.8   20.2  5.20  5191     0   101   1.21 03:32:05    
 43.1  15.6    0.0   41.4  3.91  97.6   15.3  6.84  2882     0   101   1.21 03:32:15    
 37.9  21.7    0.0   40.4  4.29 107.1   14.7  5.90  2757     0   101   1.21 03:32:25    
 31.4  15.0    0.0   53.6  3.10  77.5   13.3  7.11  2280     0   101   1.21 03:32:35    
 25.7  17.2    0.0   57.1  2.83  70.8   11.7  7.24  1842     0   101   1.21 03:32:45    
 26.9  15.5    0.0   57.6  2.83  70.9   10.7  7.21  1504     0   101   1.21 03:32:55    
 46.2  21.8    0.0   32.1  3.84  96.1   21.2  6.12  2957     0   101   1.21 03:33:05    
 37.4  22.3    0.0   40.3  5.75 143.7   19.6  4.56  7609     0   101   1.21 03:33:15    
 42.2  14.6    0.0   43.2  3.80  95.1   14.2  6.90  3011     0   101   1.21 03:33:25    
 39.6  19.8    0.0   40.6  4.43 110.7   16.3  5.99  3265     0   101   1.21 03:33:35    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 24.9  13.4    0.0   61.7  2.54  63.4   10.6  8.51  1769     0   101   1.21 03:33:45    
 29.2  21.2    0.0   49.5  3.44  86.0   12.5  6.90  5851     0   101   1.21 03:33:55    
 43.8  21.2    0.0   34.9  3.88  97.1   18.5  6.73  2669     0   101   1.21 03:34:05    
 40.3  19.3    0.0   40.4  4.47 111.6   16.7  5.93  6269     0   101   1.21 03:34:15    
 39.8  19.8    0.0   40.4  4.76 119.1   16.2  6.07  5958     0   101   1.21 03:34:25    
 31.1  14.0    0.0   54.9  3.06  76.5   13.6  7.48  2284     0   101   1.21 03:34:35    
 32.3  24.5    0.0   43.2  3.86  96.6   12.7  7.11  6946     0   101   1.21 03:34:45    
 28.5  15.4    0.0   56.0  2.92  73.0   11.8  7.55  2143     0   101   1.21 03:34:55    
 46.0  22.3    0.0   31.7  5.20 130.0   24.1  4.73  5576     0   101   1.21 03:35:05    
 40.0  20.3    0.0   39.7  5.30 132.5   19.8  5.19  9570     0   101   1.21 03:35:15    
 42.5  17.9    0.0   39.6  4.29 107.2   17.2  5.79  3468     0   101   1.21 03:35:25    
 34.0  25.2    0.0   40.8  4.69 117.3   16.1  6.11  4314     0   101   1.21 03:35:35    
 25.9  14.6    0.0   59.5  2.71  67.6   11.9  7.74  1967     0   101   1.21 03:35:45    
 33.0  25.5    0.0   41.5  4.13 103.2   13.5  6.56  7548     0   101   1.21 03:35:55    
 44.1  26.4    0.0   29.6  4.12 103.0   23.1  6.22  4304     0   101   1.21 03:36:05    
 34.8  24.9    0.0   40.3  5.09 127.1   19.8  5.44 10552     0   101   1.21 03:36:15    
 41.3  19.2    0.0   39.4  4.53 113.3   15.7  5.88  2995     0   101   1.21 03:36:25    
 43.5  16.7    0.0   39.8  4.32 108.0   18.0  6.46  3231     0   101   1.21 03:36:35    
 39.2  20.4    0.0   40.4  4.90 122.4   15.5  5.54  3483     0   101   1.21 03:36:45    
 34.2  13.6    0.0   52.1  3.22  80.4   13.5  7.73  2212     0   101   1.21 03:36:55    
 37.1  23.2    0.0   39.7  3.76  94.0   16.5  6.50  3552     0   101   1.21 03:37:05    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 26.9  17.2    0.0   55.9  2.92  72.9   11.8  7.97  2930     0   101   1.21 03:37:15    
 34.1  18.0    0.0   47.9  3.46  86.4   13.5  6.79  2356     0   101   1.21 03:37:25    
 32.5  26.3    0.0   41.1  4.00 100.0   13.4  6.05  3586     0   101   1.21 03:37:35    
 23.8  13.3    0.0   62.8  2.52  63.0   10.4  7.67  2367     0   101   1.21 03:37:45    
 27.1  18.6    0.0   54.3  3.03  75.9   12.1  6.99  1983     0   101   1.21 03:37:55    
 45.6  20.3    0.0   34.1  3.97  99.2   17.6  5.96  3297     0   101   1.21 03:38:05    
 37.0  22.9    0.0   40.1  5.20 130.1   20.5  4.78  7611     0   101   1.21 03:38:15    
 41.5  19.4    0.0   39.2  4.17 104.1   15.2  6.50  4349     0   101   1.21 03:38:25    
 35.7  14.9    0.0   49.4  3.38  84.4   14.3  7.13  2725     0   101   1.21 03:38:35    
 26.2  18.5    0.0   55.3  2.99  74.6   10.9  8.04  2034     0   101   1.21 03:38:45    
 25.2  13.6    0.0   61.2  2.58  64.6   10.4  7.78  1546     0   101   1.21 03:38:55    
 42.8  26.6    0.0   30.5  4.14 103.5   22.6  6.61  3910     0   101   1.21 03:39:05    
 27.1  19.6    0.0   53.3  3.17  79.3   12.9  7.33  3734     0   101   1.21 03:39:15    
 33.2  18.9    0.0   47.9  3.45  86.2   12.7  7.52  2323     0   101   1.21 03:39:25    
 30.5  19.6    0.0   49.9  3.33  83.3   13.1  7.15  2728     0   101   1.21 03:39:35    
 24.2  13.3    0.0   62.5  2.53  63.4   10.2  8.47  1743     0   101   1.21 03:39:45    
 33.3  24.3    0.0   42.4  3.90  97.6   13.0  6.48  2628     0   101   1.21 03:39:55    
 51.4  26.5    0.0   22.0  4.06 101.5   26.8  5.54  5228     0   101   1.21 03:40:05    
 38.5  25.7    0.0   35.9  4.91 122.8   26.1  5.55  9468     0   101   1.21 03:40:15    
 34.6  17.9    0.0   47.5  3.44  86.0   12.9  7.13  2160     0   101   1.21 03:40:25    
 37.6  22.6    0.0   39.8  4.42 110.6   17.2  6.36  5489     0   101   1.21 03:40:35    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 34.2  22.3    0.0   43.5  3.79  94.6   14.1  6.67  5432     0   101   1.21 03:40:45    
 26.7  16.0    0.0   57.3  2.90  72.6   10.1  7.92  2178     0   101   1.21 03:40:55    
 39.8  23.8    0.0   36.4  5.24 131.0   21.0  4.98  8460     0   101   1.21 03:41:05    
 42.1  15.3    0.0   42.6  3.86  96.6   15.8  7.09  3221     0   101   1.21 03:41:15    
 41.2  19.7    0.0   39.1  4.02 100.5   14.1  6.32  2460     0   101   1.21 03:41:25    
 35.5  22.2    0.0   42.3  3.94  98.6   14.0  7.02  7240     0   101   1.21 03:41:35    
 29.1  17.5    0.0   53.4  3.13  78.3   12.4  7.40  2047     0   101   1.21 03:41:45    
 32.1  20.7    0.0   47.2  3.55  88.7   12.1  7.34  2468     0   101   1.21 03:41:55    
 40.9  20.7    0.0   38.4  3.44  85.9   21.7  6.72  3422     0   101   1.21 03:42:05    
 35.1  24.3    0.0   40.6  3.93  98.3   17.2  6.79  4772     0   101   1.21 03:42:15    
 37.9  21.5    0.0   40.7  4.38 109.6   14.1  5.72  7573     0   101   1.21 03:42:25    
 30.5  20.1    0.0   49.4  3.43  85.6   13.6  6.87  2498     0   101   1.21 03:42:35    
 29.0  20.5    0.0   50.5  3.29  82.2   12.0  6.85  4763     0   101   1.21 03:42:45    
 25.6  14.9    0.0   59.6  2.74  68.5   12.3  6.78  3321     0   101   1.21 03:42:55    
 42.1  22.2    0.0   35.7  4.07 101.8   15.9  5.97  3494     0   101   1.21 03:43:05    
 39.3  20.9    0.0   39.8  4.20 105.1   16.0  6.09  5463     0   101   1.21 03:43:15    
 41.4  19.2    0.0   39.4  4.28 107.0   16.6  6.44  4713     0   101   1.21 03:43:25    
 28.3  15.9    0.0   55.8  2.95  73.7   12.0  7.50  2205     0   101   1.21 03:43:35    
 23.3  13.7    0.0   63.0  2.47  61.8   10.8  8.52  1816     0   101   1.21 03:43:45    
 25.6  17.4    0.0   57.0  2.90  72.6    9.6  7.48  1612     0   101   1.21 03:43:55    
 36.2  17.0    0.0   46.9  3.19  79.8   16.3  7.50  2315     0   101   1.21 03:44:05    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 29.6  20.0    0.0   50.4  3.37  84.2   14.6  6.72  2812     0   101   1.21 03:44:15    
 40.5  16.0    0.0   43.5  3.76  93.9   11.7  7.03  2114     0   101   1.21 03:44:25    
 40.6  16.7    0.0   42.7  3.85  96.2   15.4  6.69  2824     0   101   1.21 03:44:35    
 39.3  18.0    0.0   42.7  3.84  96.1   13.4  7.06  2248     0   101   1.21 03:44:45    
 33.9  11.6    0.0   54.5  3.04  76.0   11.3  7.41  1867     0   101   1.21 03:44:55    
 48.0  26.9    0.0   25.1  5.26 131.4   32.6  4.15  6262     0   101   1.21 03:45:05    
 40.7  21.2    0.1   38.1  5.42 135.4   22.1  3.92  7091     0   101   1.21 03:45:15    
 34.1  25.4    0.0   40.5  5.06 126.5   18.6  5.17  4767     0   101   1.21 03:45:25    
 35.4  17.4    0.0   47.2  3.54  88.6   13.5  7.29  2352     0   101   1.21 03:45:35    
 28.1  25.7    0.0   46.3  3.62  90.5   12.4  6.94  2371     0   101   1.21 03:45:45    
 32.0  22.9    0.0   45.1  3.70  92.4   13.4  7.04  2026     0   101   1.21 03:45:55    
 45.9  18.7    0.0   35.4  3.96  98.9   18.3  6.42  3118     0   101   1.21 03:46:05    
 38.0  21.7    0.1   40.2  4.71 117.7   15.9  6.27  3821     0   101   1.21 03:46:15    
 36.9  16.6    0.0   46.5  3.48  87.0   14.1  6.96  2022     0   101   1.21 03:46:25    
 35.9  23.0    0.0   41.0  4.16 104.0   15.5  6.80  4681     0   101   1.21 03:46:35    
 32.6  20.0    0.0   47.4  3.52  88.0   12.6  6.88  4910     0   101   1.21 03:46:45    
 33.7  16.0    0.0   50.3  3.34  83.5   13.6  7.60  2028     0   101   1.21 03:46:55    
 41.6  22.5    0.0   35.9  4.58 114.6   18.9  5.69  7901     0   101   1.21 03:47:05    
 38.1  15.2    0.0   46.8  3.54  88.6   16.0  7.34  3445     0   101   1.21 03:47:15    
 39.8  20.3    0.0   39.9  4.25 106.2   13.2  5.84  3593     0   101   1.21 03:47:25    
 38.9  17.0    0.0   44.0  3.81  95.3   13.7  6.35  6011     0   101   1.21 03:47:35    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 30.2  15.0    0.0   54.8  3.08  76.9   12.1  7.07  2317     0   101   1.21 03:47:45    
 29.0  20.4    0.0   50.6  3.32  82.9   11.2  6.81  4329     0   101   1.21 03:47:55    
 48.3  20.4    0.0   31.2  4.39 109.8   24.6  5.58  5643     0   101   1.21 03:48:05    
 36.5  23.7    0.0   39.8  5.92 148.1   22.3  4.27  9504     0   101   1.21 03:48:15    
 42.8  15.6    0.0   41.6  3.90  97.4   14.9  6.71  3527     0   101   1.21 03:48:25    
 38.0  16.7    0.0   45.3  3.66  91.5   14.9  6.90  2523     0   101   1.21 03:48:36    
 40.8  17.3    0.0   41.9  3.86  96.4   12.6  7.06  2799     0   101   1.21 03:48:46    
 35.0  12.6    0.0   52.4  3.22  80.4   13.2  7.12  1789     0   101   1.21 03:48:56    
 42.6  20.7    0.0   36.7  3.92  98.1   16.5  6.84  2911     0   101   1.21 03:49:06    
 35.9  20.6    0.0   43.5  3.81  95.3   15.6  6.42  5104     0   101   1.21 03:49:16    
 32.2  21.4    0.0   46.4  3.60  90.0   12.3  7.32  2649     0   101   1.21 03:49:26    
 23.5  13.9    0.0   62.7  2.51  62.9   10.7  8.05  2225     0   101   1.21 03:49:36    
 24.7  15.6    0.0   59.7  2.74  68.4   10.1  8.21  1322     0   101   1.21 03:49:46    
 25.7  18.0    0.0   56.2  2.93  73.2   11.2  7.49  2056     0   101   1.21 03:49:56    
 50.2  24.8    0.0   25.0  3.92  98.1   25.4  5.69  3583     0   101   1.21 03:50:06    
 37.5  23.6    0.0   38.9  4.93 123.2   20.9  5.33  5527     0   101   1.21 03:50:16    
 37.3  19.5    0.0   43.2  3.73  93.1   14.2  6.97  2444     0   101   1.21 03:50:26    
 39.5  20.0    0.0   40.5  4.32 108.0   16.1  6.36  4213     0   101   1.21 03:50:36    
 39.3  19.6    0.0   41.1  4.20 105.0   14.1  6.43  6302     0   101   1.21 03:50:46    
 35.3  17.4    0.0   47.2  3.57  89.3   13.7  6.95  3962     0   101   1.21 03:50:56    
 39.7  27.3    0.0   33.0  4.99 124.7   22.9  5.27  9909     0   101   1.21 03:51:06    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 32.2  19.7    0.0   48.1  3.46  86.4   15.2  7.21  3836     0   101   1.21 03:51:16    
 36.9  22.7    0.0   40.4  4.20 104.9   13.5  6.21  3237     0   101   1.21 03:51:26    
 36.6  15.2    0.0   48.2  3.44  85.9   15.1  7.49  1993     0   101   1.21 03:51:36    
 32.3  18.4    0.0   49.3  3.34  83.6   12.2  7.10  2354     0   101   1.21 03:51:46    
