
System configuration: type=Shared mode=Uncapped smt=4 lcpu=12 mem=8192MB psize=12 ent=1.00 

%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 36.5  14.7    0.0   48.8  0.87  86.8    8.9  5.22   903     0   101   1.21 18:08:54    
 47.7  12.2    0.1   40.1  1.17 116.9   11.4  4.16   916     0   101   1.21 18:09:04    
 27.5  14.3    0.0   58.2  0.71  71.4    7.7  5.63   778     0   101   1.21 18:09:14    
 48.2  10.8    0.0   40.9  1.12 112.5   10.8  4.96   817     0   101   1.21 18:09:24    
 24.7  10.7    0.0   64.6  0.61  60.7    6.9  6.53   650     0   101   1.21 18:09:34    
 45.7  13.6    0.0   40.6  1.18 117.9   11.0  5.66   925     0   101   1.21 18:09:44    
 31.6   7.3    0.0   61.1  0.65  65.5    7.5  6.57   648     0   101   1.21 18:09:54    
 52.0  21.9    0.0   26.0  1.63 162.8   27.5  4.11  2162     0   101   1.21 18:10:04    
 42.9  25.8    0.0   31.4  1.67 167.0   26.4  3.54  2975     0   101   1.21 18:10:14    
 29.1  16.1    0.0   54.9  0.75  75.2    7.6  5.93  1022     0   101   1.21 18:10:24    
 45.2  15.4    0.0   39.4  1.26 126.2   13.8  5.17  1395     0   101   1.21 18:10:34    
 45.5  15.0    0.0   39.5  1.03 103.1   10.9  6.77  1100     0   101   1.21 18:10:44    
 39.2  14.5    0.0   46.3  0.90  90.3    9.2  6.06   764     0   101   1.21 18:10:54    
 47.7  13.2    0.2   38.9  1.25 124.9   13.0  5.93  1038     0   101   1.21 18:11:04    
 30.4  17.1    0.0   52.5  0.80  80.1    8.4  7.36  1148     0   101   1.21 18:11:14    
 48.5  11.3    0.0   40.2  1.14 114.1   11.2  6.19   762     0   101   1.21 18:11:24    
 32.6  10.3    0.0   57.1  0.72  72.4    8.0  7.93   676     0   101   1.21 18:11:34    
 47.0  13.0    0.0   40.0  1.12 111.6   10.7  7.14   897     0   101   1.21 18:11:44    
 37.9  12.3    0.0   49.8  0.85  84.9    8.1  7.66   795     0   101   1.21 18:11:54    
 42.4  17.4    0.1   40.0  1.06 105.9   11.0  5.85  1044     0   101   1.21 18:12:04    
 46.6  12.6    0.0   40.8  1.08 107.8   10.0  6.73   983     0   101   1.21 18:12:14    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 31.6  13.4    0.0   55.0  0.76  76.4    8.1  6.34   572     0   101   1.21 18:12:24    
 49.0  10.4    0.0   40.6  1.10 109.5    9.9  5.71   639     0   101   1.21 18:12:34    
 27.4  14.9    0.0   57.7  0.71  71.4    8.3  6.85  1033     0   101   1.21 18:12:44    
 47.5  11.8    0.0   40.7  1.05 104.9    9.9  6.68   808     0   101   1.21 18:12:54    
 34.7   9.7    0.0   55.6  0.76  75.7    8.1  5.83   603     0   101   1.21 18:13:04    
 44.0  16.0    0.0   40.0  1.19 119.5   11.5  5.61  1082     0   101   1.21 18:13:14    
 38.9   9.8    0.0   51.2  0.83  82.6    8.3  6.68   666     0   101   1.21 18:13:24    
 37.7  13.5    0.0   48.8  0.86  86.0    9.1  7.28   683     0   101   1.21 18:13:34    
 48.1  11.5    0.0   40.5  1.10 110.0   10.2  7.19  1073     0   101   1.21 18:13:44    
 26.3  15.2    0.0   58.5  0.70  70.3    8.1  7.28   874     0   101   1.21 18:13:54    
 47.8  13.1    0.2   38.9  1.16 116.0   12.7  5.90   929     0   101   1.21 18:14:04    
 38.7  22.0    0.1   39.2  1.17 116.6   11.9  5.93  1649     0   101   1.21 18:14:14    
 43.6  13.5    0.0   42.9  0.95  95.2    9.3  7.45   902     0   101   1.21 18:14:24    
 44.1   9.4    0.0   46.6  0.91  90.7    8.8  7.17   861     0   101   1.21 18:14:34    
 41.0  14.4    0.0   44.7  0.92  91.7   10.1  7.84   956     0   101   1.21 18:14:44    
 49.3  10.2    0.0   40.6  1.12 111.6   10.4  6.51   728     0   101   1.21 18:14:54    
 47.5  30.6    0.0   21.9  0.95  95.5   23.4  6.04  2665     0   101   1.21 18:15:04    
 37.5  32.5    0.0   30.0  1.65 164.8   28.6  2.78  4325     0   101   1.21 18:15:14    
 45.3  14.7    0.0   40.0  1.11 110.9   10.8  4.23  1333     0   101   1.21 18:15:24    
 34.9  15.9    0.0   49.2  0.85  84.8    9.5  5.10   909     0   101   1.21 18:15:34    
 48.5  11.3    0.0   40.2  1.17 116.6   10.8  5.93   827     0   101   1.21 18:15:44    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 22.2  11.8    0.0   66.0  0.59  58.5    7.1  6.47   732     0   101   1.21 18:15:54    
 47.4  12.6    0.0   40.0  1.13 113.3   11.5  6.28   937     0   101   1.21 18:16:04    
 33.9  13.0    0.2   52.9  0.79  79.4    8.4  5.60  1109     0   101   1.21 18:16:14    
 45.0  15.4    0.0   39.6  1.13 112.6   11.5  6.11   962     0   101   1.21 18:16:24    
 41.0   9.8    0.0   49.1  0.85  85.0    8.8  6.02   797     0   101   1.21 18:16:34    
 37.7  13.7    0.0   48.6  0.87  86.9    8.7  6.21   858     0   101   1.21 18:16:44    
 48.8  10.9    0.0   40.3  1.08 108.1   10.2  7.10   839     0   101   1.21 18:16:54    
 29.6  13.6    0.0   56.9  0.73  73.3    8.0  5.80   733     0   101   1.21 18:17:04    
 47.2  13.5    0.1   39.2  1.17 116.6   11.6  6.33  1252     0   101   1.21 18:17:14    
 28.4   9.7    0.0   61.9  0.64  63.7    7.3  7.08   585     0   101   1.21 18:17:24    
 47.7  11.6    0.0   40.7  1.10 109.7   10.4  5.90   945     0   101   1.21 18:17:34    
 32.2   8.8    0.0   58.9  0.68  68.4    7.8  6.76   708     0   101   1.21 18:17:44    
 46.0  13.9    0.0   40.0  1.14 114.3   11.5  6.19  1149     0   101   1.21 18:17:54    
 41.9   9.9    0.0   48.2  0.87  86.7    8.9  5.78   689     0   101   1.21 18:18:04    
 41.5  18.7    0.0   39.8  1.13 112.7   11.3  4.01  1505     0   101   1.21 18:18:14    
 44.6   7.7    0.0   47.7  0.89  88.6    8.3  5.95   582     0   101   1.21 18:18:24    
 38.1  14.9    0.0   47.0  0.90  90.0    9.0  6.49   909     0   101   1.21 18:18:34    
 48.2  11.3    0.0   40.5  1.21 120.9   11.3  6.60  1171     0   101   1.21 18:18:44    
 29.9  13.1    0.0   56.9  0.73  73.4    7.7  7.41   867     0   101   1.21 18:18:54    
 48.6  10.8    0.0   40.6  1.09 109.1    9.9  6.40   612     0   101   1.21 18:19:04    
 31.8  19.9    0.0   48.3  0.88  87.6    9.2  6.80  1712     0   101   1.21 18:19:14    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 48.7  10.5    0.0   40.7  1.08 107.7   10.0  6.68   645     0   101   1.21 18:19:24    
 30.1  10.3    0.0   59.6  0.68  67.8    7.7  6.89   663     0   101   1.21 18:19:34    
 47.8  11.7    0.0   40.5  1.11 111.4   10.7  7.62   834     0   101   1.21 18:19:44    
 36.2  10.6    0.0   53.1  0.78  78.2    8.7  6.46   818     0   101   1.21 18:19:54    
 53.2  20.9    0.0   25.9  1.67 166.8   28.5  4.99  1616     0   101   1.21 18:20:04    
 44.2  24.5    0.0   31.2  1.50 149.9   22.9  3.89  2889     0   101   1.21 18:20:14    
 29.9  12.2    0.0   57.9  0.72  71.7    6.9  6.63   800     0   101   1.21 18:20:24    
 47.5  12.6    0.0   39.9  1.17 117.2   11.6  5.14  1242     0   101   1.21 18:20:34    
 27.5   9.1    0.0   63.4  0.63  62.5    7.1  6.78   702     0   101   1.21 18:20:44    
 47.7  12.6    0.0   39.7  1.15 115.4   11.7  6.52   985     0   101   1.21 18:20:54    
 42.0  13.6    0.0   44.5  0.93  93.3    9.9  5.61   743     0   101   1.21 18:21:04    
 41.1  19.8    0.1   39.0  1.24 123.8   13.2  5.32  2043     0   101   1.21 18:21:14    
 41.1   8.1    0.0   50.7  0.83  83.1    8.1  6.23   653     0   101   1.21 18:21:24    
 37.5  13.7    0.0   48.8  0.86  86.1    8.6  6.16   796     0   101   1.21 18:21:34    
 48.8  11.4    0.0   39.8  1.06 106.5   10.2  7.14   762     0   101   1.21 18:21:44    
 35.4  14.8    0.0   49.8  0.84  83.6    9.2  7.64  1050     0   101   1.21 18:21:54    
 48.5  12.3    0.0   39.2  1.25 125.1   13.0  5.71   992     0   101   1.21 18:22:04    
 33.0  17.6    0.0   49.3  0.84  84.3   10.0  6.36  1137     0   101   1.21 18:22:14    
 49.3   9.8    0.0   40.9  1.05 105.0    9.7  5.97   661     0   101   1.21 18:22:24    
 32.0  13.0    0.0   55.0  0.75  74.9    8.5  4.65   810     0   101   1.21 18:22:34    
 47.3  11.7    0.0   40.9  1.14 113.7   10.5  6.92   827     0   101   1.21 18:22:44    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 30.9   8.4    0.0   60.7  0.67  66.6    7.3  5.88   683     0   101   1.21 18:22:54    
 46.1  13.9    0.0   39.9  1.12 112.4   11.1  6.32   768     0   101   1.21 18:23:04    
 41.2  14.1    0.0   44.7  0.92  92.5    9.5  5.47  1195     0   101   1.21 18:23:14    
 40.9  13.1    0.0   46.0  0.92  91.8    8.9  6.69   667     0   101   1.21 18:23:24    
 48.9  10.6    0.0   40.5  1.00  99.6    9.8  6.54   838     0   101   1.21 18:23:34    
 30.2  13.9    0.0   56.0  0.75  75.1    7.9  6.91  1304     0   101   1.21 18:23:44    
 48.0  12.1    0.0   39.9  1.20 120.1   11.5  5.89   830     0   101   1.21 18:23:54    
 29.2  13.5    0.0   57.2  0.72  71.8    7.7  5.04   763     0   101   1.21 18:24:04    
 45.8  13.7    0.1   40.4  1.15 115.1   11.4  5.49   947     0   101   1.21 18:24:14    
 30.2   9.3    0.0   60.5  0.66  66.3    7.4  7.56   742     0   101   1.21 18:24:24    
 45.0  14.5    0.0   40.5  1.11 111.2   10.7  6.69   966     0   101   1.21 18:24:34    
 42.8   9.5    0.0   47.6  0.88  87.7    9.0  7.26   747     0   101   1.21 18:24:44    
 40.4  13.5    0.0   46.1  0.91  90.7    9.3  7.32   817     0   101   1.21 18:24:54    
 48.8  23.7    0.0   27.5  1.48 148.1   23.8  5.84  2520     0   101   1.21 18:25:04    
 34.4  17.9    0.0   47.7  0.87  86.7    9.4  6.61  1380     0   101   1.21 18:25:14    
 48.0  11.4    0.0   40.6  1.07 107.4    9.8  5.76   745     0   101   1.21 18:25:24    
 27.0   9.7    0.0   63.3  0.62  61.8    7.4  6.66   647     0   101   1.21 18:25:34    
 46.1  13.4    0.0   40.5  1.20 120.2   11.7  6.10  1142     0   101   1.21 18:25:44    
 31.6   7.8    0.0   60.6  0.66  66.2    7.4  5.56   617     0   101   1.21 18:25:54    
 44.7  15.4    0.0   39.9  1.12 112.4   11.3  5.38   948     0   101   1.21 18:26:04    
 42.8  13.2    0.0   44.0  0.95  94.6    9.3  5.88   839     0   101   1.21 18:26:14    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 40.2  13.6    0.0   46.1  0.90  90.1    9.1  6.69   979     0   101   1.21 18:26:24    
 46.6  12.9    0.0   40.5  1.15 115.0   10.6  5.15   798     0   101   1.21 18:26:34    
 30.3  13.0    0.0   56.7  0.74  73.9    7.9  7.23   745     0   101   1.21 18:26:44    
 48.0  13.3    0.0   38.7  1.21 120.7   12.6  6.43   807     0   101   1.21 18:26:54    
 30.2  12.3    0.0   57.6  0.71  70.6    8.2  6.42   801     0   101   1.21 18:27:04    
 45.8  14.0    0.1   40.1  1.14 113.7   11.3  5.83  1007     0   101   1.21 18:27:14    
 36.5   9.4    0.0   54.1  0.77  76.9    8.5  7.08   624     0   101   1.21 18:27:24    
 45.4  13.6    0.0   41.0  1.08 107.6   10.0  5.66   882     0   101   1.21 18:27:34    
 39.1  11.9    0.0   49.0  0.85  85.0    8.8  6.59   819     0   101   1.21 18:27:44    
 41.2  14.0    0.0   44.8  0.93  93.1    9.6  5.70   720     0   101   1.21 18:27:54    
 47.6  12.9    0.0   39.5  1.12 111.5   10.9  5.53   785     0   101   1.21 18:28:04    
 27.8  14.8    0.1   57.4  0.72  71.7    7.9  5.55  1078     0   101   1.21 18:28:14    
 47.9  12.0    0.0   40.1  1.09 109.1   10.6  5.34  1022     0   101   1.21 18:28:24    
 24.7  10.1    0.0   65.2  0.59  59.0    6.8  6.77   719     0   101   1.21 18:28:34    
 46.4  14.0    0.0   39.6  1.18 118.4   12.4  6.07  1514     0   101   1.21 18:28:44    
 26.6   7.9    0.0   65.5  0.59  58.7    6.7  6.52   502     0   101   1.21 18:28:54    
 45.3  14.7    0.0   40.0  1.23 122.7   11.7  5.64  1118     0   101   1.21 18:29:04    
 31.4   8.8    0.0   59.7  0.69  68.8    7.4  6.50   714     0   101   1.21 18:29:14    
 45.3  14.9    0.0   39.7  1.11 110.7   11.1  7.05  1017     0   101   1.21 18:29:24    
 38.5  10.0    0.0   51.5  0.82  82.3    8.5  6.60   694     0   101   1.21 18:29:34    
 40.5  14.7    0.0   44.8  0.94  93.5    9.3  7.69  1181     0   101   1.21 18:29:44    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 41.0   7.6    0.0   51.4  0.83  82.6    8.0  5.67   682     0   101   1.21 18:29:54    
 55.7  24.9    0.0   19.4  1.36 136.3   32.0  4.36  4402     0   101   1.21 18:30:04    
 43.9  30.3    0.0   25.8  1.89 189.3   40.1  0.89  5923     0   101   1.21 18:30:14    
 41.8  18.5    0.1   39.6  1.00  99.8   10.7  3.06  1490     0   101   1.21 18:30:24    
 37.2  14.4    0.0   48.4  0.86  85.7    9.2  4.95   848     0   101   1.21 18:30:34    
 46.7  14.3    0.0   39.1  1.26 125.6   12.9  4.55  1248     0   101   1.21 18:30:44    
 27.2  14.3    0.0   58.5  0.70  69.7    7.9  6.06   829     0   101   1.21 18:30:54    
 45.1  15.1    0.0   39.8  1.35 134.7   13.7  5.28  1259     0   101   1.21 18:31:04    
 38.7  13.9    0.0   47.5  0.88  88.0    9.4  6.73   909     0   101   1.21 18:31:14    
 43.1  17.3    0.2   39.4  1.19 118.8   12.2  5.86  1264     0   101   1.21 18:31:24    
 46.2  11.8    0.0   42.0  0.97  97.4    9.7  5.84   811     0   101   1.21 18:31:34    
 34.0  14.9    0.0   51.1  0.82  82.0    8.7  7.21   785     0   101   1.21 18:31:44    
 49.3  10.4    0.0   40.3  1.05 104.5    9.9  5.94   724     0   101   1.21 18:31:54    
 38.9  17.5    0.0   43.6  0.95  94.5    9.7  6.91  1237     0   101   1.21 18:32:04    
 47.5  12.2    0.0   40.3  1.13 113.0   10.7  6.06  1049     0   101   1.21 18:32:14    
 24.9  14.4    0.1   60.7  0.66  66.1    7.7  6.96   938     0   101   1.21 18:32:24    
 48.1  11.4    0.0   40.5  1.11 110.6   10.6  5.71   742     0   101   1.21 18:32:34    
 26.3   9.3    0.0   64.4  0.59  58.7    7.5  7.93   881     0   101   1.21 18:32:44    
 46.0  14.7    0.0   39.4  1.07 107.2   10.7  6.01   745     0   101   1.21 18:32:54    
 45.8  12.5    0.0   41.7  0.96  96.3   10.2  6.00   907     0   101   1.21 18:33:04    
 41.1  18.3    0.0   40.6  1.01 101.1    9.7  4.16  1315     0   101   1.21 18:33:14    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 46.7  12.7    0.0   40.5  1.01 100.9    9.7  6.65  1040     0   101   1.21 18:33:24    
 32.7  12.9    0.0   54.4  0.77  77.0    8.2  6.38  1098     0   101   1.21 18:33:34    
 48.2  11.8    0.0   40.0  1.18 117.8   11.3  7.02  1046     0   101   1.21 18:33:44    
 25.7  12.0    0.0   62.3  0.64  64.1    7.1  7.17   617     0   101   1.21 18:33:54    
 47.3  13.5    0.0   39.2  1.27 127.2   13.1  5.91  1246     0   101   1.21 18:34:04    
 31.1  19.1    0.0   49.8  0.85  84.9    9.4  5.78  1686     0   101   1.21 18:34:14    
 47.9  11.7    0.1   40.3  1.07 106.7   10.5  6.74  1091     0   101   1.21 18:34:24    
 27.6   9.4    0.0   63.0  0.62  62.5    7.4  7.32   763     0   101   1.21 18:34:34    
 46.0  14.1    0.0   39.9  1.22 122.5   12.0  6.32  1176     0   101   1.21 18:34:44    
 28.2   7.7    0.0   64.1  0.61  60.8    6.7  7.21   745     0   101   1.21 18:34:54    
 45.9  26.9    0.0   27.1  1.51 151.2   25.0  4.40  2473     0   101   1.21 18:35:04    
 46.3  14.0    0.0   39.7  1.19 118.6   12.0  4.94  1478     0   101   1.21 18:35:14    
 33.5  14.5    0.0   52.0  0.81  81.5    7.8  6.64   960     0   101   1.21 18:35:24    
 48.6  11.4    0.0   40.1  1.15 115.1   11.1  5.58   880     0   101   1.21 18:35:34    
 31.4  12.5    0.0   56.1  0.74  74.3    8.0  7.95   829     0   101   1.21 18:35:44    
 48.3  11.5    0.0   40.2  1.15 115.5   10.9  6.53   909     0   101   1.21 18:35:54    
 37.0  17.2    0.0   45.8  0.90  90.1    9.7  6.16  1179     0   101   1.21 18:36:04    
 42.5  17.9    0.0   39.6  1.30 130.2   13.4  4.48  2337     0   101   1.21 18:36:14    
 32.0  14.1    0.1   53.8  0.76  76.2    8.6  6.41  1141     0   101   1.21 18:36:24    
 46.7  12.6    0.0   40.8  1.18 117.5   11.2  5.95  1035     0   101   1.21 18:36:34    
 32.2  10.1    0.0   57.7  0.71  70.7    7.9  6.45   968     0   101   1.21 18:36:44    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 45.4  13.9    0.0   40.7  1.14 114.0   10.9  7.39  1101     0   101   1.21 18:36:54    
 43.2  14.0    0.0   42.8  0.93  93.5   10.5  6.15  1117     0   101   1.21 18:37:04    
 43.4  16.5    0.0   40.2  1.05 104.6   10.5  7.15  1248     0   101   1.21 18:37:14    
 45.3  11.6    0.1   42.9  0.95  95.0    9.6  6.60  1078     0   101   1.21 18:37:24    
 34.7  13.7    0.0   51.6  0.82  81.8    8.7  5.90  1194     0   101   1.21 18:37:34    
 48.0  11.6    0.0   40.4  1.13 113.4   10.9  6.49  1199     0   101   1.21 18:37:44    
 27.4  11.8    0.0   60.8  0.66  66.2    7.1  6.65   843     0   101   1.21 18:37:54    
 47.4  13.3    0.0   39.3  1.33 133.1   12.8  5.21  1321     0   101   1.21 18:38:04    
 32.0  16.6    0.0   51.4  0.83  82.8    8.2  4.74  1372     0   101   1.21 18:38:14    
 47.8  11.9    0.0   40.3  1.10 110.2   10.4  6.63  1071     0   101   1.21 18:38:24    
 30.1  11.8    0.0   58.1  0.71  71.3    7.5  6.51   969     0   101   1.21 18:38:34    
 47.1  13.9    0.0   39.0  1.20 120.5   13.1  6.70  1490     0   101   1.21 18:38:44    
 31.4   9.6    0.0   59.1  0.70  69.7    7.4  7.46   676     0   101   1.21 18:38:54    
 45.4  15.2    0.0   39.4  1.23 123.0   13.1  5.45  1012     0   101   1.21 18:39:04    
 37.6  10.2    0.0   52.1  0.80  79.9    9.1  6.74   895     0   101   1.21 18:39:14    
 44.2  16.0    0.0   39.9  1.03 103.3   10.4  6.79   970     0   101   1.21 18:39:24    
 47.4  11.9    0.0   40.8  1.00 100.5    9.2  7.31   818     0   101   1.21 18:39:34    
 36.7  13.3    0.0   50.0  0.84  84.5    8.8  7.46   970     0   101   1.21 18:39:44    
 48.6  10.7    0.0   40.7  1.09 108.8   10.1  7.27   927     0   101   1.21 18:39:54    
 48.4  34.5    0.0   17.1  1.51 151.0   34.7  4.43  2448     0   101   1.21 18:40:04    
 45.9  14.2    0.0   39.8  1.47 147.4   14.4  4.70  1902     0   101   1.21 18:40:14    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 34.3  13.0    0.0   52.7  0.79  79.1    8.7  6.16  1128     0   101   1.21 18:40:24    
 44.3  14.7    0.0   41.1  1.13 112.5   10.2  4.38   824     0   101   1.21 18:40:34    
 42.8  11.5    0.0   45.7  0.91  91.0    9.7  6.48  1061     0   101   1.21 18:40:44    
 44.3  14.7    0.0   41.0  1.03 103.5   10.3  4.74   760     0   101   1.21 18:40:54    
 47.1  13.7    0.0   39.2  1.07 107.3   11.2  4.86  1148     0   101   1.21 18:41:04    
 33.1  12.9    0.0   53.9  0.78  77.5    8.9  6.26   925     0   101   1.21 18:41:14    
 47.5  12.7    0.0   39.7  1.17 117.2   11.6  6.72  1201     0   101   1.21 18:41:24    
 27.2  11.0    0.0   61.7  0.65  65.1    6.8  6.26   751     0   101   1.21 18:41:34    
 47.5  12.9    0.0   39.6  1.21 120.9   12.0  7.05  1256     0   101   1.21 18:41:44    
 26.0   9.9    0.0   64.1  0.61  60.9    7.2  8.00   923     0   101   1.21 18:41:54    
 45.4  14.8    0.0   39.7  1.27 127.1   13.5  4.92  1346     0   101   1.21 18:42:04    
 31.5  11.6    0.0   56.9  0.72  72.0    8.5  6.43   895     0   101   1.21 18:42:14    
 45.5  14.8    0.0   39.7  1.20 120.5   11.9  5.99  1181     0   101   1.21 18:42:24    
 31.1   7.1    0.0   61.8  0.64  64.3    7.1  6.33   695     0   101   1.21 18:42:34    
 44.1  16.7    0.0   39.2  1.19 118.5   12.2  6.01  1415     0   101   1.21 18:42:44    
 42.9   9.0    0.0   48.1  0.88  87.7    8.8  5.46   716     0   101   1.21 18:42:54    
 36.2  15.1    0.0   48.6  0.87  86.8    8.8  5.11   942     0   101   1.21 18:43:04    
 47.6  13.4    0.0   39.0  1.17 117.4   12.3  4.62  1119     0   101   1.21 18:43:14    
 30.0  14.4    0.0   55.6  0.74  74.3    8.6  6.45   958     0   101   1.21 18:43:24    
 49.4   9.9    0.0   40.6  1.07 107.0   10.1  6.72   652     0   101   1.21 18:43:34    
 34.7  14.5    0.0   50.9  0.83  83.4    8.6  8.00  1588     0   101   1.21 18:43:44    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 48.4  11.0    0.0   40.6  1.13 113.0   10.8  7.40   841     0   101   1.21 18:43:54    
 35.0  11.3    0.0   53.7  0.78  77.8    8.5  6.29   998     0   101   1.21 18:44:04    
 46.2  13.0    0.0   40.8  1.05 104.7    9.4  7.00   871     0   101   1.21 18:44:14    
 45.3  15.1    0.0   39.6  1.00 100.0   10.0  6.49   941     0   101   1.21 18:44:24    
 40.5  19.2    0.1   40.3  1.31 131.0   12.6  6.51  1260     0   101   1.21 18:44:34    
 45.8  11.7    0.0   42.5  0.96  95.9    9.4  7.67  1028     0   101   1.21 18:44:44    
 39.1  13.7    0.0   47.2  0.89  88.5    9.2  7.09   702     0   101   1.21 18:44:54    
 49.4  30.8    0.0   19.8  1.67 166.9   37.2  4.95  5114     0   101   1.21 18:45:04    
 36.7  23.7    0.0   39.6  0.96  95.7   12.0  2.96  2833     0   101   1.20 18:45:14    
 45.5  14.7    0.0   39.8  1.18 118.0   11.5  4.80  1123     0   101   1.21 18:45:24    
 36.7  10.5    0.0   52.8  0.78  78.1    8.9  5.77   861     0   101   1.21 18:45:34    
 44.5  14.2    0.0   41.4  0.99  98.6    9.6  7.37   935     0   101   1.21 18:45:44    
 42.4   9.4    0.0   48.3  0.87  86.9    9.0  6.46   857     0   101   1.21 18:45:54    
 40.4  15.2    0.0   44.3  0.93  93.1    9.7  7.02  1007     0   101   1.21 18:46:04    
 47.6  12.0    0.0   40.4  1.11 110.9   10.5  6.44   968     0   101   1.21 18:46:14    
 28.2  11.7    0.1   60.0  0.67  66.8    7.8  6.44   684     0   101   1.21 18:46:24    
 48.8  11.1    0.0   40.1  1.13 112.6   10.9  5.84   886     0   101   1.21 18:46:34    
 29.5  12.7    0.0   57.8  0.71  71.1    7.9  6.93   692     0   101   1.21 18:46:44    
 48.7  10.8    0.0   40.5  1.14 113.7   10.6  6.38   826     0   101   1.21 18:46:54    
 28.6  14.2    0.0   57.2  0.72  72.5    7.7  6.87   839     0   101   1.21 18:47:04    
 46.7  12.8    0.0   40.6  1.17 116.6   11.3  7.70  1159     0   101   1.21 18:47:14    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 30.8   9.8    0.0   59.3  0.69  68.9    7.6  6.71   912     0   101   1.21 18:47:24    
 46.8  12.6    0.0   40.6  1.13 113.1   10.9  6.87   871     0   101   1.21 18:47:34    
 33.5   9.9    0.0   56.6  0.74  73.6    7.9  7.64   893     0   101   1.21 18:47:44    
 45.8  13.2    0.0   41.0  1.08 108.2    9.6  6.50   726     0   101   1.21 18:47:54    
 38.3  10.5    0.0   51.1  0.83  82.5    8.4  6.12   817     0   101   1.21 18:48:04    
 42.7  17.4    0.0   40.0  1.02 102.5   10.5  4.04  1386     0   101   1.21 18:48:14    
 46.6  11.8    0.0   41.6  0.97  97.2    9.8  6.67   907     0   101   1.21 18:48:24    
 35.3  12.4    0.0   52.3  0.81  81.0    8.2  6.96   846     0   101   1.21 18:48:34    
 48.4  11.0    0.0   40.6  1.05 105.0    9.8  8.20  1286     0   101   1.21 18:48:44    
 32.5  12.9    0.0   54.6  0.77  76.9    8.4  6.67   910     0   101   1.21 18:48:54    
 47.8  11.7    0.0   40.5  1.17 116.6   10.6  6.41   854     0   101   1.21 18:49:04    
 24.3  19.1    0.0   56.6  0.74  74.0    8.2  5.68  1453     0   101   1.21 18:49:14    
 47.1  12.5    0.1   40.4  1.20 120.3   11.8  6.19   853     0   101   1.21 18:49:24    
 27.4  10.9    0.1   61.7  0.65  65.1    7.0  7.27   941     0   101   1.21 18:49:34    
 47.2  12.2    0.0   40.6  1.09 108.8   10.1  7.60   696     0   101   1.21 18:49:44    
 33.2   9.0    0.0   57.8  0.72  71.6    7.6  6.26   692     0   101   1.21 18:49:54    
 51.3  27.2    0.0   21.4  1.69 169.5   33.7  4.52  2545     0   101   1.21 18:50:04    
 44.4  18.0    0.0   37.6  1.65 164.5   18.7  3.99  3299     0   101   1.21 18:50:14    
 23.7  13.2    0.0   63.1  0.63  63.2    7.3  6.89   755     0   101   1.21 18:50:24    
 46.4  13.7    0.1   39.8  1.27 127.1   12.4  6.23  1092     0   101   1.21 18:50:34    
 30.4  10.7    0.0   58.9  0.69  68.8    8.0  7.89   775     0   101   1.21 18:50:44    
%user  %sys  %wait  %idle physc %entc  lbusy   app  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------   --- ----- ----- -----  ------ --------
 46.4  13.4    0.0   40.2  1.08 108.2   10.3  7.05   729     0   101   1.21 18:50:54    
